Entity,Code,Year,Pigs,Cattle,Sheep,Turkeys,Chickens,Goat
Net Food Importing Developing Countries,,2003,24667787,34691824,84742309,12924000,3737564000,111613821
Net Food Importing Developing Countries,,2004,25603468,34694476,87772538,13277000,3950220000,116850496
Net Food Importing Developing Countries,,2005,27762662,36174591,90873173,13372000,4174534000,121056140
Net Food Importing Developing Countries,,2006,29106905,38032215,96885432,15293000,4370851000,120060287
Net Food Importing Developing Countries,,2007,32403839,38186765,99233840,18771000,4777968000,125045961
Net Food Importing Developing Countries,,2008,34072653,40060795,102887382,20987000,4935812000,130829235
Net Food Importing Developing Countries,,2009,34446384,40705762,105985029,22325000,5255941000,136520477
Net Food Importing Developing Countries,,2010,35767175,42329024,108617386,22974000,5835869000,137943615
Net Food Importing Developing Countries,,2011,37519629,43344490,104924957,22861000,6069826000,143225114
Net Food Importing Developing Countries,,2012,37968265,45350840,111810051,25871000,6093628000,144917010
Net Food Importing Developing Countries,,2013,39565402,46292408,113837761,26570000,6294282000,148248636
Net Food Importing Developing Countries,,2014,41364651,46981168,114787012,27804000,6596381000,152389397
Netherlands,NLD,1961,4706333,1314727,259920,0,69416000,12000
Netherlands,NLD,1962,4960725,1542314,327128,0,82010000,10000
Netherlands,NLD,1963,5034344,1896407,314505,0,87333000,11000
Netherlands,NLD,1964,5174222,1502249,241793,0,106331000,11000
Netherlands,NLD,1965,6117588,1513616,466449,0,125541000,11000
Netherlands,NLD,1966,6272468,1540414,375355,0,152500000,9818
Netherlands,NLD,1967,6766276,1612883,348505,0,171670000,10752
Netherlands,NLD,1968,7673870,1718621,332485,0,183330000,13329
Netherlands,NLD,1969,7487253,1706824,319813,0,204170000,13447
Netherlands,NLD,1970,8467817,1940805,437870,0,243330000,16446
Netherlands,NLD,1971,9658323,1916315,454642,0,265830000,19714
Netherlands,NLD,1972,9524546,1633344,420524,0,273330000,22875
Netherlands,NLD,1973,9695142,1667141,388012,0,282500000,22175
Netherlands,NLD,1974,10591769,2033582,605856,0,261670000,20328
Netherlands,NLD,1975,10729424,2027478,689328,0,250000000,26267
Netherlands,NLD,1976,11086615,2011653,648107,0,260830000,34602
Netherlands,NLD,1977,11439109,2027000,633236,3150000,250000000,38913
Netherlands,NLD,1978,12530098,1965000,648500,2600000,248330000,33259
Netherlands,NLD,1979,13115839,2035785,710224,3000000,251670000,29094
Netherlands,NLD,1980,13238766,2108045,818025,3350000,260830000,27227
Netherlands,NLD,1981,14065463,2205647,646454,3000000,297500000,32909
Netherlands,NLD,1982,14348716,2148600,489403,3250000,307500000,32882
Netherlands,NLD,1983,14833304,2241671,426247,3350000,287500000,31863
Netherlands,NLD,1984,15511296,2504269,352556,3750000,300000000,38504
Netherlands,NLD,1985,16718090,2435180,419055,4500000,304100000,44762
Netherlands,NLD,1986,17904560,2512677,429547,4100000,325000000,43610
Netherlands,NLD,1987,20061008,2460000,475000,5000000,325000000,43000
Netherlands,NLD,1988,20125008,2216000,455000,5400000,330000000,43000
Netherlands,NLD,1989,19640000,2116000,524000,5400000,338300000,46900
Netherlands,NLD,1990,19941008,2249000,560000,6000000,395000000,69000
Netherlands,NLD,1991,18764000,2568000,697000,6200000,406000000,50800
Netherlands,NLD,1992,18789010,2596000,694000,6800000,425000000,49000
Netherlands,NLD,1993,20345000,2487000,762000,6400000,430000000,27200
Netherlands,NLD,1994,19395500,2457000,684000,6400000,456000000,17300
Netherlands,NLD,1995,18615600,2379000,626000,6400000,478000000,17400
Netherlands,NLD,1996,18480300,2400300,706400,7200000,533500000,18700
Netherlands,NLD,1997,15311600,2503200,596400,7800000,542500000,38100
Netherlands,NLD,1998,19277400,2412400,634800,8400000,564000000,15000
Netherlands,NLD,1999,19554100,2332100,659300,8600000,558000000,46500
Netherlands,NLD,2000,18563900,2248000,736000,10940000,458000000,23415
Netherlands,NLD,2001,15700800,1657000,836000,11300000,466000000,20818
Netherlands,NLD,2002,15401000,1876000,677712,12120000,470000000,17358
Netherlands,NLD,2003,13890000,1852000,628831,10000000,363500000,32475
Netherlands,NLD,2004,14341000,1960000,620758,10000000,410000000,19744
Netherlands,NLD,2005,14376800,1969233,610011,10000000,420000000,23868
Netherlands,NLD,2006,14027000,1915001,710081,10000000,415000000,15919
Netherlands,NLD,2007,14187000,1905003,752201,10400000,456000000,124400
Netherlands,NLD,2008,14505012,1964000,655706,10400000,465190000,102502
Netherlands,NLD,2009,13815660,2088000,670857,10400000,472573000,81071
Netherlands,NLD,2010,13943600,2057000,581705,10400000,479016000,104929
Netherlands,NLD,2011,14593700,2029000,585800,10400000,505632000,143758
Netherlands,NLD,2012,14317700,1933700,584500,11000000,535546000,117800
Netherlands,NLD,2013,14013580,1957780,550220,11349000,551886000,125650
Netherlands,NLD,2014,14595890,1958180,565430,11241000,574324000,124460
Netherlands Antilles (former),,1961,5794,7270,2174,,250000,7809
Netherlands Antilles (former),,1962,5833,7042,1583,,255000,9625
Netherlands Antilles (former),,1963,5731,6926,2288,,260000,10029
Netherlands Antilles (former),,1964,6070,6788,2733,,270000,11740
Netherlands Antilles (former),,1965,6303,6135,2686,,280000,10446
Netherlands Antilles (former),,1966,6323,5746,2369,,330000,8221
Netherlands Antilles (former),,1967,6579,5318,1983,,340000,9435
Netherlands Antilles (former),,1968,7818,5851,3799,,320000,14174
Netherlands Antilles (former),,1969,7286,9758,3172,,360000,11755
Netherlands Antilles (former),,1970,6788,10956,1534,,450000,7915
Netherlands Antilles (former),,1971,6716,13390,1811,,430000,7731
Netherlands Antilles (former),,1972,7687,11135,1883,,440000,8472
Netherlands Antilles (former),,1973,9627,8693,1565,,450000,5813
Netherlands Antilles (former),,1974,7613,7923,1089,,500000,3572
Netherlands Antilles (former),,1975,6643,8374,1345,,470000,4250
Netherlands Antilles (former),,1976,6544,9164,1277,,480000,4349
Netherlands Antilles (former),,1977,7933,5735,2132,,490000,6166
Netherlands Antilles (former),,1978,8866,4489,1913,,500000,5791
Netherlands Antilles (former),,1979,10383,125,1541,,510000,4354
Netherlands Antilles (former),,1980,10672,230,1923,,520000,5271
Netherlands Antilles (former),,1981,9020,105,1920,,530000,4965
Netherlands Antilles (former),,1982,8439,1202,2747,,660000,5764
Netherlands Antilles (former),,1983,7763,605,3106,,540000,5470
Netherlands Antilles (former),,1984,7090,1383,3665,,550000,6937
Netherlands Antilles (former),,1985,4249,1854,1489,,450000,3679
Netherlands Antilles (former),,1986,4186,230,1505,,400000,3945
Netherlands Antilles (former),,1987,3949,128,2111,,200000,4269
Netherlands Antilles (former),,1988,4027,82,1910,,200000,4286
Netherlands Antilles (former),,1989,4150,97,1940,,210000,4165
Netherlands Antilles (former),,1990,3571,1231,3107,,220000,12647
Netherlands Antilles (former),,1991,3140,191,2545,,270000,4105
Netherlands Antilles (former),,1992,3085,115,2383,,300000,3586
Netherlands Antilles (former),,1993,2894,118,2262,,500000,3202
Netherlands Antilles (former),,1994,2781,121,2363,,550000,3619
Netherlands Antilles (former),,1995,2898,101,3345,,650000,3225
Netherlands Antilles (former),,1996,2595,120,4022,,380000,4418
Netherlands Antilles (former),,1997,2084,120,3507,,380000,4048
Netherlands Antilles (former),,1998,2300,120,3300,,380000,3450
Netherlands Antilles (former),,1999,2500,120,3300,,300000,4000
Netherlands Antilles (former),,2000,2700,120,3500,,300000,3900
Netherlands Antilles (former),,2001,3000,120,3500,,300000,4000
Netherlands Antilles (former),,2002,3000,110,3500,,300000,4000
Netherlands Antilles (former),,2003,3030,120,3550,,300000,4100
Netherlands Antilles (former),,2004,3125,120,3600,,300000,4200
Netherlands Antilles (former),,2005,3125,120,3600,,300000,4200
Netherlands Antilles (former),,2006,3125,120,3600,,300000,4200
Netherlands Antilles (former),,2007,3250,135,3700,,300000,4250
Netherlands Antilles (former),,2008,3380,155,3900,,330000,4250
Netherlands Antilles (former),,2009,3380,155,3900,,400000,4250
Netherlands Antilles (former),,2010,3390,135,3910,,380000,4260
Netherlands Antilles (former),,2011,3390,135,3910,,380000,4260
Netherlands Antilles (former),,2012,4000,150,4000,,358000,3976
Netherlands Antilles (former),,2013,4246,120,4084,,300000,3891
Netherlands Antilles (former),,2014,3631,100,4146,,279000,3892
New Caledonia,NCL,1961,10800,17000,800,,164000,9000
New Caledonia,NCL,1962,12600,18000,800,,167000,9000
New Caledonia,NCL,1963,11700,19800,800,,170000,9000
New Caledonia,NCL,1964,10620,18000,750,,175000,8000
New Caledonia,NCL,1965,11880,19666,750,,182000,7500
New Caledonia,NCL,1966,13140,20111,750,,200000,7000
New Caledonia,NCL,1967,13200,20000,800,,220000,7000
New Caledonia,NCL,1968,12000,19945,800,,225000,6500
New Caledonia,NCL,1969,10320,20075,800,,238000,7500
New Caledonia,NCL,1970,10800,18922,800,,240000,7000
New Caledonia,NCL,1971,10025,20854,1050,,250000,7000
New Caledonia,NCL,1972,10000,21000,850,,300000,7000
New Caledonia,NCL,1973,12600,19000,900,,320000,6500
New Caledonia,NCL,1974,10000,14000,1050,,340000,6000
New Caledonia,NCL,1975,9000,16405,1200,,360000,5000
New Caledonia,NCL,1976,8000,14412,1400,,380000,5000
New Caledonia,NCL,1977,8000,18405,1600,,400000,5000
New Caledonia,NCL,1978,7130,17832,1700,,420000,5000
New Caledonia,NCL,1979,7743,17431,1810,,450000,5000
New Caledonia,NCL,1980,8374,17002,1510,,460000,4000
New Caledonia,NCL,1981,8958,15884,1410,,475000,4000
New Caledonia,NCL,1982,9014,15649,1200,,488000,6000
New Caledonia,NCL,1983,8419,14319,1000,,480000,10000
New Caledonia,NCL,1984,9794,14531,1000,,538000,10000
New Caledonia,NCL,1985,10934,16959,1000,,566000,10000
New Caledonia,NCL,1986,11423,18042,1000,,465000,10000
New Caledonia,NCL,1987,12450,15020,1000,,785000,10000
New Caledonia,NCL,1988,13881,13123,1100,,730000,9800
New Caledonia,NCL,1989,13381,12078,1150,,700000,9700
New Caledonia,NCL,1990,15220,16294,1500,,750000,9000
New Caledonia,NCL,1991,15923,17925,1600,,630000,8000
New Caledonia,NCL,1992,16237,19517,1600,,553000,9400
New Caledonia,NCL,1993,16091,22579,1765,,564000,4350
New Caledonia,NCL,1994,15600,23683,1650,,618000,4130
New Caledonia,NCL,1995,16000,21257,1650,,746000,4260
New Caledonia,NCL,1996,15850,22809,1412,,727000,3700
New Caledonia,NCL,1997,15850,22800,1294,,847000,3400
New Caledonia,NCL,1998,17100,22800,1176,,850000,3100
New Caledonia,NCL,1999,15600,23600,1647,,1025000,3100
New Caledonia,NCL,2000,17000,22800,1176,,904000,1900
New Caledonia,NCL,2001,18000,23100,1176,,811000,1700
New Caledonia,NCL,2002,18700,22800,1176,,852000,1800
New Caledonia,NCL,2003,19400,22700,1176,,1130000,1800
New Caledonia,NCL,2004,20300,23000,882,,1108000,1800
New Caledonia,NCL,2005,21000,20000,882,,1261000,1800
New Caledonia,NCL,2006,22300,17400,588,,1132000,1800
New Caledonia,NCL,2007,24300,17900,588,,1155000,1850
New Caledonia,NCL,2008,26500,18000,588,,1137000,1850
New Caledonia,NCL,2009,26800,18300,470,,990000,1850
New Caledonia,NCL,2010,26800,19500,647,,1098000,1850
New Caledonia,NCL,2011,27000,19000,824,,1033000,1850
New Caledonia,NCL,2012,28300,19000,705,,1063000,1850
New Caledonia,NCL,2013,29500,18350,710,,1043000,1659
New Caledonia,NCL,2014,31095,19426,389,,1144000,1612
New Zealand,NZL,1961,837336,2293467,27265280,150000,4400000,33000
New Zealand,NZL,1962,849835,2637281,29519664,155000,5800000,30000
New Zealand,NZL,1963,921280,2694765,28527392,160000,4800000,45000
New Zealand,NZL,1964,1001937,2678112,30053920,165000,5500000,49000
New Zealand,NZL,1965,949385,2368595,29905136,170000,6700000,49000
New Zealand,NZL,1966,838620,2251000,29264096,175000,7350000,48313
New Zealand,NZL,1967,770000,2418000,31748000,180000,7500000,49486
New Zealand,NZL,1968,800000,2715000,35696000,190000,7700000,37000
New Zealand,NZL,1969,770000,3033000,35576000,200000,9400000,42600
New Zealand,NZL,1970,808000,3130000,36456000,200000,11350000,45200
New Zealand,NZL,1971,902000,2887000,36299008,220000,14400000,64100
New Zealand,NZL,1972,879000,2827000,36453008,250000,14950000,71000
New Zealand,NZL,1973,751000,3083000,37005008,250000,16500000,99000
New Zealand,NZL,1974,745000,3034000,31759008,250000,22300000,59000
New Zealand,NZL,1975,720000,3578000,32522000,250000,18200000,68000
New Zealand,NZL,1976,722000,3868000,32553008,250000,22000000,77000
New Zealand,NZL,1977,826000,3570000,32317008,320000,24000000,18000
New Zealand,NZL,1978,802000,3643000,34098000,320000,29200000,30000
New Zealand,NZL,1979,728000,3207000,33461008,345000,27300000,50000
New Zealand,NZL,1980,718000,2980000,36152000,310000,27000000,55000
New Zealand,NZL,1981,713500,3053000,41449008,635000,28000000,52611
New Zealand,NZL,1982,716000,3244000,41136000,105000,28445000,53011
New Zealand,NZL,1983,719715,3119000,45228848,160000,31500000,44790
New Zealand,NZL,1984,767769,2596900,43606096,190000,33200000,53788
New Zealand,NZL,1985,849000,2817100,50701008,190000,39000000,40484
New Zealand,NZL,1986,843000,2834400,41378000,190000,37709000,16000
New Zealand,NZL,1987,774100,3182076,42277776,190000,38925000,29979
New Zealand,NZL,1988,799465,3177194,40160512,261000,42146000,81033
New Zealand,NZL,1989,798565,3202330,41565504,213000,45583000,221153
New Zealand,NZL,1990,766436,2705507,34075008,273000,43469000,162205
New Zealand,NZL,1991,766200,2938500,35760000,391000,45891000,258000
New Zealand,NZL,1992,807000,2913000,35720000,281000,48187000,185000
New Zealand,NZL,1993,817000,3053000,29906000,170000,51006000,184000
New Zealand,NZL,1994,822000,2856000,31970000,230000,55844000,163000
New Zealand,NZL,1995,846000,3647000,33470000,230000,63756000,164000
New Zealand,NZL,1996,813000,3825000,31106600,230000,60712000,117147
New Zealand,NZL,1997,775000,3823000,32810000,230000,60749000,157000
New Zealand,NZL,1998,780000,3770000,32115000,192000,64667000,148000
New Zealand,NZL,1999,782981,3509000,30714454,198000,63945000,141000
New Zealand,NZL,2000,729525,3304369,30632702,210000,67067000,115000
New Zealand,NZL,2001,711155,3419340,31763464,220000,68708000,144000
New Zealand,NZL,2002,729027,3533015,29365468,220000,77357000,120735
New Zealand,NZL,2003,748496,4093212,30572648,230000,80728000,125601
New Zealand,NZL,2004,785915,4447000,28279780,230000,84000000,140043
New Zealand,NZL,2005,765300,3802283,29364260,230000,97000000,130664
New Zealand,NZL,2006,754761,3699957,29993044,250000,85567000,119038
New Zealand,NZL,2007,739907,3632085,31923912,250000,84119000,135735
New Zealand,NZL,2008,761012,3835375,33603440,250000,82719000,107231
New Zealand,NZL,2009,689416,3875083,26863196,250000,78240000,108966
New Zealand,NZL,2010,692989,3902507,25278592,250000,82138000,111699
New Zealand,NZL,2011,728028,4010239,24197156,250000,88515000,112559
New Zealand,NZL,2012,718788,3858679,22938440,250000,92761000,95648
New Zealand,NZL,2013,682924,4069777,25067245,244000,93308000,115250
New Zealand,NZL,2014,676309,4320830,25141862,246000,100632000,120925
Nicaragua,NIC,1961,123600,182000,400,,2000000,1800
Nicaragua,NIC,1962,105500,187000,450,,2400000,1800
Nicaragua,NIC,1963,118500,192400,450,,2700000,1800
Nicaragua,NIC,1964,144300,195700,500,,3000000,1800
Nicaragua,NIC,1965,191700,181425,500,,3500000,1800
Nicaragua,NIC,1966,246000,202600,550,,3700000,1850
Nicaragua,NIC,1967,220100,210800,550,,3800000,1880
Nicaragua,NIC,1968,234400,246900,600,,4000000,1890
Nicaragua,NIC,1969,268200,276400,600,,3700000,1900
Nicaragua,NIC,1970,285700,310025,530,,4200000,1950
Nicaragua,NIC,1971,284000,324949,700,,4400000,2000
Nicaragua,NIC,1972,298200,323807,750,,5700000,2050
Nicaragua,NIC,1973,227000,308600,800,,6250000,2100
Nicaragua,NIC,1974,289400,220600,850,,8100000,2000
Nicaragua,NIC,1975,304000,324600,900,,9850000,1800
Nicaragua,NIC,1976,322000,370300,950,,11200000,1850
Nicaragua,NIC,1977,340065,389400,1000,,9500000,1900
Nicaragua,NIC,1978,325000,409691,1050,,7890000,1900
Nicaragua,NIC,1979,350000,447700,1050,,6660000,1950
Nicaragua,NIC,1980,210000,318467,1000,,6450000,1900
Nicaragua,NIC,1981,250000,245675,1000,,5965000,1850
Nicaragua,NIC,1982,275000,301023,1100,,7978000,1800
Nicaragua,NIC,1983,275000,309541,1180,,8900000,1800
Nicaragua,NIC,1984,285000,295942,1220,,8644000,1900
Nicaragua,NIC,1985,253600,269367,1260,,9100000,1900
Nicaragua,NIC,1986,286000,228025,1300,,9000000,2000
Nicaragua,NIC,1987,286400,191046,1340,,10200000,2000
Nicaragua,NIC,1988,255600,225783,1370,,9800000,1800
Nicaragua,NIC,1989,245000,360500,780,,6300000,1800
Nicaragua,NIC,1990,202000,418400,1450,,6750000,1700
Nicaragua,NIC,1991,188000,323800,1500,,7681000,1700
Nicaragua,NIC,1992,170000,341400,1900,,11943000,1600
Nicaragua,NIC,1993,160000,349000,1800,,15235000,2000
Nicaragua,NIC,1994,120000,363800,1500,,16091000,1800
Nicaragua,NIC,1995,126000,335000,1600,,17237000,2000
Nicaragua,NIC,1996,128000,327500,1600,,17180000,1800
Nicaragua,NIC,1997,135000,355400,1700,,17900000,1800
Nicaragua,NIC,1998,140000,317400,1700,,19700000,1800
Nicaragua,NIC,1999,142000,318500,1700,,21600000,1850
Nicaragua,NIC,2000,145000,353046,1700,,27699000,2900
Nicaragua,NIC,2001,148500,362239,1800,,32395000,1780
Nicaragua,NIC,2002,154000,388848,1800,,33021000,1800
Nicaragua,NIC,2003,157100,423610,1830,,35407000,2000
Nicaragua,NIC,2004,158000,484637,1850,,37622000,1900
Nicaragua,NIC,2005,161300,504163,1900,,40264000,1950
Nicaragua,NIC,2006,166200,538252,1900,,43829000,2000
Nicaragua,NIC,2007,166900,585471,1900,,47135000,2100
Nicaragua,NIC,2008,169900,615867,1900,,45851000,2100
Nicaragua,NIC,2009,172100,664539,1900,,46216000,2100
Nicaragua,NIC,2010,184700,749221,1900,,53365000,2300
Nicaragua,NIC,2011,55783,914000,1950,,55061000,2400
Nicaragua,NIC,2012,59176,860300,2000,,57391000,2500
Nicaragua,NIC,2013,63668,753700,2000,,58746000,2353
Nicaragua,NIC,2014,192000,775000,2050,,61748000,2346
Niger,NER,1961,6300,190000,360000,,4700000,1508000
Niger,NER,1962,10500,174000,450000,,4850000,1550000
Niger,NER,1963,11900,205000,550000,,5000000,1613000
Niger,NER,1964,12250,220000,590000,,5500000,1650000
Niger,NER,1965,12950,220000,540000,,6000000,1750000
Niger,NER,1966,13300,246000,760000,,6500000,1808000
Niger,NER,1967,14000,288400,820000,,7000000,1867500
Niger,NER,1968,14700,360000,1000000,,7300000,2000000
Niger,NER,1969,15400,300300,1050000,,7500000,2200000
Niger,NER,1970,16100,260000,1081000,,7761000,2460000
Niger,NER,1971,18200,260000,1052000,,7862000,2406000
Niger,NER,1972,17500,252000,1115000,,7964000,2437000
Niger,NER,1973,17500,228000,1102000,,8067000,1652000
Niger,NER,1974,17500,246000,854000,,8400000,1843000
Niger,NER,1975,18200,295000,870000,,8690000,1727000
Niger,NER,1976,18500,246000,967000,,9225000,2026000
Niger,NER,1977,19300,402000,1260000,,9260000,2767000
Niger,NER,1978,21000,412000,1262000,,9470000,2837000
Niger,NER,1979,25000,332000,1315000,,9580000,2945000
Niger,NER,1980,25000,530000,1455000,,9890000,3020000
Niger,NER,1981,25400,536000,1595000,,10645000,3017000
Niger,NER,1982,25600,507000,1581000,,10420000,3080000
Niger,NER,1983,26000,503000,1648000,,10465000,3135000
Niger,NER,1984,28000,513000,1115000,,10690000,2100000
Niger,NER,1985,28800,455000,940000,,10740000,1586000
Niger,NER,1986,29100,387000,1221000,,10790000,1729000
Niger,NER,1987,29300,430000,1229000,,11115000,1779000
Niger,NER,1988,29400,458000,1315000,,11160000,1919000
Niger,NER,1989,29400,482000,1360000,,11310000,2030000
Niger,NER,1990,29900,480000,1375000,,11460000,2048000
Niger,NER,1991,30160,480000,1400000,,11700000,2111000
Niger,NER,1992,30600,577000,1370000,,11960000,2165000
Niger,NER,1993,30900,602000,1415000,,12220000,2285000
Niger,NER,1994,30900,627000,1362000,,12485000,2343000
Niger,NER,1995,30900,495000,1458000,,12650000,2463000
Niger,NER,1996,30900,775000,1486000,,12920000,2535000
Niger,NER,1997,30900,768000,1620000,,13090000,2572000
Niger,NER,1998,31000,813000,1717000,,13260000,2760000
Niger,NER,1999,31000,873000,1768000,,13545000,2937000
